,user_id,user_name,user_rating,user_text,restaurant_name,restaurant_rating,restaurant_price,restaurant_type
43,-jNxEJzXNWtbCy5VEyS3Lw,Mark A.,5.0 star rating,"I wanted breakfast for lunch so i called ahead of time to make sure they did....looks tight when you walk in, but what a gold mine of a find for a place to grab great food...alot of space in the back...place had a lot of customers but enough seating to sit more....they had booths to the left, counter seating to the right.....decent prices and great breakfast.... i paid $14.15 i believe for sunny side up eggs,taylor ham,breakfast potatoes,orange juice, toast, and pancakes....ate everything, i dont waste food on this side lol #fatboyproblems...all and all great place to eat local...",Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
44,HvBY6eeOqvyapQW6qTU5Fg,Teana M.,5.0 star rating,I visited this restaurant for the first time and loved it. I loved the staff and the food was really great. Thank you and I will return when I come back to New Jersey,Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
45,aE50NPSvg9ThR_8Kktr2tw,Ayana A.,5.0 star rating,"We've enjoyed Tommy's breakfast, lunch and dinners since we moved in the area in 2012. Service is great and it's one of the best diner food we've had. And delivery is fantastic. Whenever we feel too lazy prep breakfast we make a quick call for the farmer's special. So glad to have this spot as an option in the neighborhood.",Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
46,OMJwlCECjqBtY3cCxhpqyw,Venus R.,5.0 star rating,"I love tommys breakfast! I always get their corned beef and hash, it's the best I've ever had! It's a neighborhood place so there are regulars and staff knows a lot of people by first name. They're very friendly, and I love their coffee as well!",Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
47,pauO7o-oCsh6BA8KLx5mVg,"L, Ma J.",5.0 star rating,"If your looking for a fine dining experience then please...skip tommys.  If your looking for delicious food in a real ""jersey diner"" then this is your place.  Prices are great. Portions are HUGE and the service...well its like being at home being served by your crazy aunt edna.  The food is fresh and delicious.  The dishes are from the 70s lol its awesome.  A great jersey gem that I hope is there for 100 years.",Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
48,C8GduvO0df6PIZqrNKRBRA,Melissa P.,5.0 star rating,We were traveling to Virginia and didn't want to stop on the highway at the rest area so we checked on Yelp for a good diner. This place was a pleasant surprise. The food was amazing and the staff was friendly. We ordered the omelets but the customers were raving about the French toast . Kind of makes me wish I had ordered that dish. Definitely a don't miss.,Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
49,uI8ErWquGknQqVfXYfJUtA,Lauren M.,5.0 star rating,I had a bacon&egg cheeseburger from here the other day and it was delicious. The service was excellent; I didn't have to wait long for the food and everyone was really friendly. I would definitely recommend it if you're in the area!,Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
50,Iec-6zB_1VYP_qrnpG6Y6Q,Dana D.,3.0 star rating,I love diner food was looking forward to ordering delivery from here but the burgers i got were very oversized for the bun and falling out and they were tasteless  - would give another shot and try other food based on others recommendations,Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
51,pYZbALieGkm6-hwFpY-oVQ,Sarah R.,5.0 star rating,"Had a great experience here! The staff was incredibly friendly,  breakfast was superb! Spent the last two weeks out of country this was the best choice for a good ole American breakfast! A lot of selections to choose from.  If we're ever back in Jersey my husband and I will be back for sure. P.s try the Taylor ham!!! It's amazing!!! Don't leave with out trying there pie!!!",Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
52,QfKunYZ92SnBkpaedYGm8Q,Margie R.,2.0 star rating,"Woww..  What a NASTY  attitude to the costumers,  I am a waitress and I know it's a hard job but LADIES You need to learn  to deal with people.  I Went a tuesday morning for a coffe with milk (TERRIBLE BY THE WAY).  And the waitress put the coffe on a to go cup.  Without even ask If I wanted to stay... I put her tip on the bar  but she didn't turned to look at at me.  So I took my money  back and i bought  a delicious corn cake, which  wasn't easy to pay because the other blond lady was toooo busy discussing with another customer. I Felt very insulted.",Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
